source,target,relation,file
rust-clippy-analyze,Upload analysis results to GitHub,has_step,code-scanning/rust-clippy.yml
analysis,Checkout code,has_step,code-scanning/scorecard.yml
analysis,Run analysis,has_step,code-scanning/scorecard.yml
analysis,Upload artifact,has_step,code-scanning/scorecard.yml
analysis,Upload to code-scanning,has_step,code-scanning/scorecard.yml
SCS,actions/checkout@v4,has_step,code-scanning/securitycodescan.yml
SCS,nuget/setup-nuget@04b0c2b8d1b97922f67eca497d7cf0bf17b8ffe1,has_step,code-scanning/securitycodescan.yml
SCS,microsoft/setup-msbuild@v1.0.2,has_step,code-scanning/securitycodescan.yml
SCS,Set up projects for analysis,has_step,code-scanning/securitycodescan.yml
SCS,Restore dependencies,has_step,code-scanning/securitycodescan.yml
SCS,Build,has_step,code-scanning/securitycodescan.yml
SCS,Convert sarif for uploading to GitHub,has_step,code-scanning/securitycodescan.yml
SCS,Upload sarif,has_step,code-scanning/securitycodescan.yml
semgrep,actions/checkout@v4,has_step,code-scanning/semgrep.yml
semgrep,returntocorp/semgrep-action@fcd5ab7459e8d91cb1777481980d1b18b4fc6735,has_step,code-scanning/semgrep.yml
semgrep,Upload SARIF file,has_step,code-scanning/semgrep.yml
snyk,actions/checkout@v4,has_step,code-scanning/snyk-container.yml
snyk,Build a Docker image,has_step,code-scanning/snyk-container.yml
snyk,Run Snyk to check Docker image for vulnerabilities,has_step,code-scanning/snyk-container.yml
snyk,Upload result to GitHub Code Scanning,has_step,code-scanning/snyk-container.yml
snyk,actions/checkout@v4,has_step,code-scanning/snyk-infrastructure.yml
snyk,Run Snyk to check configuration files for security issues,has_step,code-scanning/snyk-infrastructure.yml
snyk,Upload result to GitHub Code Scanning,has_step,code-scanning/snyk-infrastructure.yml
snyk,actions/checkout@v4,has_step,code-scanning/snyk-security.yml
snyk,Set up Snyk CLI to check for security issues,has_step,code-scanning/snyk-security.yml
snyk,Snyk Code test,has_step,code-scanning/snyk-security.yml
snyk,Snyk Open Source monitor,has_step,code-scanning/snyk-security.yml
snyk,Snyk IaC test and report,has_step,code-scanning/snyk-security.yml
snyk,Build a Docker image,has_step,code-scanning/snyk-security.yml
snyk,Snyk Container monitor,has_step,code-scanning/snyk-security.yml
snyk,Upload result to GitHub Code Scanning,has_step,code-scanning/snyk-security.yml
security-scan,actions/checkout@v4,has_step,code-scanning/sobelow.yml
security-scan,sobelow/action@1afd6d2cae70ae8bd900b58506f54487ed863912,has_step,code-scanning/sobelow.yml
security-scan,Upload report,has_step,code-scanning/sobelow.yml
Analysis,Analyze with SonarCloud,has_step,code-scanning/sonarcloud.yml
Analysis,Analyze with SonarQube,has_step,code-scanning/sonarqube.yml
soos,Run SOOS DAST Analysis,has_step,code-scanning/soos-dast-scan.yml
soos,Find and rename SARIF file since it is unique,has_step,code-scanning/soos-dast-scan.yml
soos,Upload SOOS DAST SARIF Report,has_step,code-scanning/soos-dast-scan.yml
stackhawk,Checkout code,has_step,code-scanning/stackhawk.yml
stackhawk,Start your service,has_step,code-scanning/stackhawk.yml
stackhawk,Run HawkScan,has_step,code-scanning/stackhawk.yml
build,Checkout,has_step,code-scanning/synopsys-action.yml
build,Synopsys Action,has_step,code-scanning/synopsys-action.yml
analyze,Checkout repository,has_step,code-scanning/synopsys-io.yml
analyze,Synopsys Intelligent Security Scan,has_step,code-scanning/synopsys-io.yml
analyze,Static Analysis with Polaris,has_step,code-scanning/synopsys-io.yml
analyze,Software Composition Analysis with Black Duck,has_step,code-scanning/synopsys-io.yml
analyze,Synopsys Intelligent Security Scan,has_step,code-scanning/synopsys-io.yml
analyze,Upload SARIF file,has_step,code-scanning/synopsys-io.yml
build,actions/checkout@v4,has_step,code-scanning/sysdig-scan.yml
build,Build the Docker image,has_step,code-scanning/sysdig-scan.yml
build,Sysdig Secure Inline Scan,has_step,code-scanning/sysdig-scan.yml
build,github/codeql-action/upload-sarif@v3,has_step,code-scanning/sysdig-scan.yml
tfsec,Clone repo,has_step,code-scanning/tfsec.yml
tfsec,Run tfsec,has_step,code-scanning/tfsec.yml
tfsec,Upload SARIF file,has_step,code-scanning/tfsec.yml
build,Checkout code,has_step,code-scanning/trivy.yml
build,Build an image from Dockerfile,has_step,code-scanning/trivy.yml
build,Run Trivy vulnerability scanner,has_step,code-scanning/trivy.yml
build,Upload Trivy scan results to GitHub Security tab,has_step,code-scanning/trivy.yml
build-and-pipeline-scan,actions/checkout@v4,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,unnamed,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,unnamed,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,unnamed,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,actions/setup-java@v4,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,unnamed,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,Convert pipeline scan output to SARIF format,has_step,code-scanning/veracode.yml
build-and-pipeline-scan,github/codeql-action/upload-sarif@v3,has_step,code-scanning/veracode.yml
xanitizer-security-analysis,Checkout,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,Set up JDK 11,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,Compile Java code,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,Install JavaScript libraries,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,Xanitizer Security Analysis,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,actions/upload-artifact@v4,has_step,code-scanning/xanitizer.yml
xanitizer-security-analysis,github/codeql-action/upload-sarif@v3,has_step,code-scanning/xanitizer.yml
zscaler-iac-scan,Code Checkout,has_step,code-scanning/zscaler-iac-scan.yml
zscaler-iac-scan,Zscaler IAC Scan,has_step,code-scanning/zscaler-iac-scan.yml
zscaler-iac-scan,Upload SARIF file,has_step,code-scanning/zscaler-iac-scan.yml
zscan,Checkout repository,has_step,code-scanning/zscan.yml
zscan,Execute gradle build,has_step,code-scanning/zscan.yml
zscan,Run Zimperium zScan,has_step,code-scanning/zscan.yml
zscan,Upload SARIF file,has_step,code-scanning/zscan.yml
build,Checkout,has_step,deployments/alibabacloud.yml
build,Login to ACR with the AccessKey pair,has_step,deployments/alibabacloud.yml
build,Build and push image to ACR,has_step,deployments/alibabacloud.yml
build,Scan image in ACR,has_step,deployments/alibabacloud.yml
build,actions/checkout@v4,has_step,deployments/alibabacloud.yml
build,Login to ACR EE with the AccessKey pair,has_step,deployments/alibabacloud.yml
build,Build and push image to ACR EE,has_step,deployments/alibabacloud.yml
build,Scan image in ACR EE,has_step,deployments/alibabacloud.yml
build,Set K8s context,has_step,deployments/alibabacloud.yml
build,Set up Kustomize,has_step,deployments/alibabacloud.yml
build,Deploy,has_step,deployments/alibabacloud.yml
deploy,Checkout,has_step,deployments/aws.yml
deploy,Configure AWS credentials,has_step,deployments/aws.yml
deploy,Login to Amazon ECR,has_step,deployments/aws.yml
deploy,"Build, tag, and push image to Amazon ECR",has_step,deployments/aws.yml
deploy,Fill in the new image ID in the Amazon ECS task definition,has_step,deployments/aws.yml
deploy,Deploy Amazon ECS task definition,has_step,deployments/aws.yml
build,actions/checkout@v4,has_step,deployments/azure-container-webapp.yml
build,Set up Docker Buildx,has_step,deployments/azure-container-webapp.yml
build,Log in to GitHub container registry,has_step,deployments/azure-container-webapp.yml
build,Lowercase the repo name and username,has_step,deployments/azure-container-webapp.yml
build,Build and push container image to registry,has_step,deployments/azure-container-webapp.yml
build,deploy,needs,deployments/azure-container-webapp.yml
deploy,Lowercase the repo name and username,has_step,deployments/azure-container-webapp.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-container-webapp.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Login via Azure CLI,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Docker Login,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Compose Customized Docker Image,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Run Azure Functions Container Action,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Azure logout,has_step,deployments/azure-functions-app-container.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-dotnet.yml
build-and-deploy,Setup DotNet ${{ env.DOTNET_VERSION }} Environment,has_step,deployments/azure-functions-app-dotnet.yml
build-and-deploy,Resolve Project Dependencies Using Dotnet,has_step,deployments/azure-functions-app-dotnet.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-dotnet.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-java-gradle.yml
build-and-deploy,Setup Java Sdk ${{ env.JAVA_VERSION }},has_step,deployments/azure-functions-app-java-gradle.yml
build-and-deploy,Restore Project Dependencies Using Gradle Plugin for Azure Functions,has_step,deployments/azure-functions-app-java-gradle.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-java-gradle.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-java.yml
build-and-deploy,Setup Java Sdk ${{ env.JAVA_VERSION }},has_step,deployments/azure-functions-app-java.yml
build-and-deploy,Restore Project Dependencies Using Mvn,has_step,deployments/azure-functions-app-java.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-java.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-nodejs.yml
build-and-deploy,Setup Node ${{ env.NODE_VERSION }} Environment,has_step,deployments/azure-functions-app-nodejs.yml
build-and-deploy,Resolve Project Dependencies Using Npm,has_step,deployments/azure-functions-app-nodejs.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-nodejs.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-powershell.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-powershell.yml
build-and-deploy,Checkout GitHub Action,has_step,deployments/azure-functions-app-python.yml
build-and-deploy,Setup Python ${{ env.PYTHON_VERSION }} Environment,has_step,deployments/azure-functions-app-python.yml
build-and-deploy,Resolve Project Dependencies Using Pip,has_step,deployments/azure-functions-app-python.yml
build-and-deploy,Run Azure Functions Action,has_step,deployments/azure-functions-app-python.yml
buildImage,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-helm.yml
buildImage,Azure login,has_step,deployments/azure-kubernetes-service-helm.yml
buildImage,Build and push image to ACR,has_step,deployments/azure-kubernetes-service-helm.yml
buildImage,deploy,needs,deployments/azure-kubernetes-service-helm.yml
deploy,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-helm.yml
deploy,Azure login,has_step,deployments/azure-kubernetes-service-helm.yml
deploy,Set up kubelogin for non-interactive login,has_step,deployments/azure-kubernetes-service-helm.yml
deploy,Get K8s context,has_step,deployments/azure-kubernetes-service-helm.yml
deploy,Bake deployment,has_step,deployments/azure-kubernetes-service-helm.yml
deploy,Deploy application,has_step,deployments/azure-kubernetes-service-helm.yml
buildImage,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-kompose.yml
buildImage,Azure login,has_step,deployments/azure-kubernetes-service-kompose.yml
buildImage,Build and push image to ACR,has_step,deployments/azure-kubernetes-service-kompose.yml
buildImage,deploy,needs,deployments/azure-kubernetes-service-kompose.yml
deploy,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-kompose.yml
deploy,Azure login,has_step,deployments/azure-kubernetes-service-kompose.yml
deploy,Set up kubelogin for non-interactive login,has_step,deployments/azure-kubernetes-service-kompose.yml
deploy,Get K8s context,has_step,deployments/azure-kubernetes-service-kompose.yml
deploy,Bake deployment,has_step,deployments/azure-kubernetes-service-kompose.yml
deploy,Deploy application,has_step,deployments/azure-kubernetes-service-kompose.yml
buildImage,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-kustomize.yml
buildImage,Azure login,has_step,deployments/azure-kubernetes-service-kustomize.yml
buildImage,Build and push image to ACR,has_step,deployments/azure-kubernetes-service-kustomize.yml
buildImage,deploy,needs,deployments/azure-kubernetes-service-kustomize.yml
deploy,actions/checkout@v4,has_step,deployments/azure-kubernetes-service-kustomize.yml
deploy,Azure login,has_step,deployments/azure-kubernetes-service-kustomize.yml
deploy,Set up kubelogin for non-interactive login,has_step,deployments/azure-kubernetes-service-kustomize.yml
deploy,Get K8s context,has_step,deployments/azure-kubernetes-service-kustomize.yml
deploy,Bake deployment,has_step,deployments/azure-kubernetes-service-kustomize.yml
deploy,Deploy application,has_step,deployments/azure-kubernetes-service-kustomize.yml
buildImage,actions/checkout@v4,has_step,deployments/azure-kubernetes-service.yml
buildImage,Azure login,has_step,deployments/azure-kubernetes-service.yml
buildImage,Build and push image to ACR,has_step,deployments/azure-kubernetes-service.yml
buildImage,deploy,needs,deployments/azure-kubernetes-service.yml
deploy,actions/checkout@v4,has_step,deployments/azure-kubernetes-service.yml
deploy,Azure login,has_step,deployments/azure-kubernetes-service.yml
deploy,Set up kubelogin for non-interactive login,has_step,deployments/azure-kubernetes-service.yml
deploy,Get K8s context,has_step,deployments/azure-kubernetes-service.yml
deploy,Deploys application,has_step,deployments/azure-kubernetes-service.yml
build_and_deploy_job,actions/checkout@v4,has_step,deployments/azure-staticwebapp.yml
build_and_deploy_job,Build And Deploy,has_step,deployments/azure-staticwebapp.yml
close_pull_request_job,Close Pull Request,has_step,deployments/azure-staticwebapp.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-dotnet-core.yml
build,Set up .NET Core,has_step,deployments/azure-webapps-dotnet-core.yml
build,Set up dependency caching for faster builds,has_step,deployments/azure-webapps-dotnet-core.yml
build,Build with dotnet,has_step,deployments/azure-webapps-dotnet-core.yml
build,dotnet publish,has_step,deployments/azure-webapps-dotnet-core.yml
build,Upload artifact for deployment job,has_step,deployments/azure-webapps-dotnet-core.yml
build,deploy,needs,deployments/azure-webapps-dotnet-core.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-dotnet-core.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-webapps-dotnet-core.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-java-jar-gradle.yml
build,Set up Java version,has_step,deployments/azure-webapps-java-jar-gradle.yml
build,Build with Gradle,has_step,deployments/azure-webapps-java-jar-gradle.yml
build,Upload artifact for deployment job,has_step,deployments/azure-webapps-java-jar-gradle.yml
build,deploy,needs,deployments/azure-webapps-java-jar-gradle.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-java-jar-gradle.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-webapps-java-jar-gradle.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-java-jar.yml
build,Set up Java version,has_step,deployments/azure-webapps-java-jar.yml
build,Build with Maven,has_step,deployments/azure-webapps-java-jar.yml
build,Upload artifact for deployment job,has_step,deployments/azure-webapps-java-jar.yml
build,deploy,needs,deployments/azure-webapps-java-jar.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-java-jar.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-webapps-java-jar.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-node.yml
build,Set up Node.js,has_step,deployments/azure-webapps-node.yml
build,"npm install, build, and test",has_step,deployments/azure-webapps-node.yml
build,Upload artifact for deployment job,has_step,deployments/azure-webapps-node.yml
build,deploy,needs,deployments/azure-webapps-node.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-node.yml
deploy,Deploy to Azure WebApp,has_step,deployments/azure-webapps-node.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-php.yml
build,Setup PHP,has_step,deployments/azure-webapps-php.yml
build,Check if composer.json exists,has_step,deployments/azure-webapps-php.yml
build,Get Composer Cache Directory,has_step,deployments/azure-webapps-php.yml
build,Set up dependency caching for faster installs,has_step,deployments/azure-webapps-php.yml
build,Run composer install if composer.json exists,has_step,deployments/azure-webapps-php.yml
build,Upload artifact for deployment job,has_step,deployments/azure-webapps-php.yml
build,deploy,needs,deployments/azure-webapps-php.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-php.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-webapps-php.yml
build,actions/checkout@v4,has_step,deployments/azure-webapps-python.yml
build,Set up Python version,has_step,deployments/azure-webapps-python.yml
build,Create and start virtual environment,has_step,deployments/azure-webapps-python.yml
build,Install dependencies,has_step,deployments/azure-webapps-python.yml
build,Upload artifact for deployment jobs,has_step,deployments/azure-webapps-python.yml
build,deploy,needs,deployments/azure-webapps-python.yml
deploy,Download artifact from build job,has_step,deployments/azure-webapps-python.yml
deploy,Deploy to Azure Web App,has_step,deployments/azure-webapps-python.yml
deploy,Checkout,has_step,deployments/google-cloudrun-docker.yml
deploy,Authenticate to Google Cloud,has_step,deployments/google-cloudrun-docker.yml
deploy,Docker Auth,has_step,deployments/google-cloudrun-docker.yml
deploy,Build and Push Container,has_step,deployments/google-cloudrun-docker.yml
deploy,Deploy to Cloud Run,has_step,deployments/google-cloudrun-docker.yml
deploy,Show output,has_step,deployments/google-cloudrun-docker.yml
deploy,Checkout,has_step,deployments/google-cloudrun-source.yml
deploy,Authenticate to Google Cloud,has_step,deployments/google-cloudrun-source.yml
deploy,Deploy to Cloud Run,has_step,deployments/google-cloudrun-source.yml
deploy,Show output,has_step,deployments/google-cloudrun-source.yml
setup-build-publish-deploy,Checkout,has_step,deployments/google.yml
setup-build-publish-deploy,Authenticate to Google Cloud,has_step,deployments/google.yml
setup-build-publish-deploy,Docker Auth,has_step,deployments/google.yml
setup-build-publish-deploy,Set up GKE credentials,has_step,deployments/google.yml
setup-build-publish-deploy,Build and push Docker container,has_step,deployments/google.yml
setup-build-publish-deploy,Set up Kustomize,has_step,deployments/google.yml
setup-build-publish-deploy,Deploy to GKE,has_step,deployments/google.yml
setup-build-publish-deploy,Checkout,has_step,deployments/ibm.yml
setup-build-publish-deploy,Install IBM Cloud CLI,has_step,deployments/ibm.yml
setup-build-publish-deploy,Authenticate with IBM Cloud CLI,has_step,deployments/ibm.yml
setup-build-publish-deploy,Build with Docker,has_step,deployments/ibm.yml
setup-build-publish-deploy,Push the image to ICR,has_step,deployments/ibm.yml
setup-build-publish-deploy,Deploy to IKS,has_step,deployments/ibm.yml
build,actions/checkout@v4,has_step,deployments/octopusdeploy.yml
build,Set up Docker Buildx,has_step,deployments/octopusdeploy.yml
build,Log in to the Container registry,has_step,deployments/octopusdeploy.yml
build,"Extract metadata (tags, labels) for Docker",has_step,deployments/octopusdeploy.yml
build,Build and push Docker image,has_step,deployments/octopusdeploy.yml
build,deploy,needs,deployments/octopusdeploy.yml
deploy,Log in to Octopus Deploy,has_step,deployments/octopusdeploy.yml
deploy,Create Release,has_step,deployments/octopusdeploy.yml
deploy,Deploy Release,has_step,deployments/octopusdeploy.yml
openshift-ci-cd,Check for required secrets,has_step,deployments/openshift.yml
openshift-ci-cd,Check out repository,has_step,deployments/openshift.yml
openshift-ci-cd,Determine app name,has_step,deployments/openshift.yml
openshift-ci-cd,Determine image tags,has_step,deployments/openshift.yml
openshift-ci-cd,Build from Dockerfile,has_step,deployments/openshift.yml
openshift-ci-cd,Push to registry,has_step,deployments/openshift.yml
openshift-ci-cd,Install oc,has_step,deployments/openshift.yml
openshift-ci-cd,Log in to OpenShift,has_step,deployments/openshift.yml
openshift-ci-cd,Create and expose app,has_step,deployments/openshift.yml
openshift-ci-cd,Print application URL,has_step,deployments/openshift.yml
setup-build-publish-deploy,Checkout,has_step,deployments/tencent.yml
setup-build-publish-deploy,Build Docker image,has_step,deployments/tencent.yml
setup-build-publish-deploy,Login TKE Registry,has_step,deployments/tencent.yml
setup-build-publish-deploy,Publish,has_step,deployments/tencent.yml
setup-build-publish-deploy,Set up Kustomize,has_step,deployments/tencent.yml
setup-build-publish-deploy,Set up ~/.kube/config for connecting TKE cluster,has_step,deployments/tencent.yml
setup-build-publish-deploy,Switch to TKE context,has_step,deployments/tencent.yml
setup-build-publish-deploy,Deploy,has_step,deployments/tencent.yml
terraform,Checkout,has_step,deployments/terraform.yml
terraform,Setup Terraform,has_step,deployments/terraform.yml
terraform,Terraform Init,has_step,deployments/terraform.yml
terraform,Terraform Format,has_step,deployments/terraform.yml
terraform,Terraform Plan,has_step,deployments/terraform.yml
terraform,Terraform Apply,has_step,deployments/terraform.yml
build,Checkout,has_step,pages/astro.yml
build,Detect package manager,has_step,pages/astro.yml
build,Setup Node,has_step,pages/astro.yml
build,Setup Pages,has_step,pages/astro.yml
build,Install dependencies,has_step,pages/astro.yml
build,Build with Astro,has_step,pages/astro.yml
build,Upload artifact,has_step,pages/astro.yml
build,deploy,needs,pages/astro.yml
deploy,Deploy to GitHub Pages,has_step,pages/astro.yml
build,Checkout,has_step,pages/gatsby.yml
build,Detect package manager,has_step,pages/gatsby.yml
build,Setup Node,has_step,pages/gatsby.yml
build,Setup Pages,has_step,pages/gatsby.yml
build,Restore cache,has_step,pages/gatsby.yml
build,Install dependencies,has_step,pages/gatsby.yml
build,Build with Gatsby,has_step,pages/gatsby.yml
build,Upload artifact,has_step,pages/gatsby.yml
build,deploy,needs,pages/gatsby.yml
deploy,Deploy to GitHub Pages,has_step,pages/gatsby.yml
build,Install Hugo CLI,has_step,pages/hugo.yml
build,Install Dart Sass,has_step,pages/hugo.yml
build,Checkout,has_step,pages/hugo.yml
build,Setup Pages,has_step,pages/hugo.yml
build,Install Node.js dependencies,has_step,pages/hugo.yml
build,Build with Hugo,has_step,pages/hugo.yml
build,Upload artifact,has_step,pages/hugo.yml
build,deploy,needs,pages/hugo.yml
deploy,Deploy to GitHub Pages,has_step,pages/hugo.yml
build,Checkout,has_step,pages/jekyll-gh-pages.yml
build,Setup Pages,has_step,pages/jekyll-gh-pages.yml
build,Build with Jekyll,has_step,pages/jekyll-gh-pages.yml
build,Upload artifact,has_step,pages/jekyll-gh-pages.yml
build,deploy,needs,pages/jekyll-gh-pages.yml
deploy,Deploy to GitHub Pages,has_step,pages/jekyll-gh-pages.yml
build,Checkout,has_step,pages/jekyll.yml
build,Setup Ruby,has_step,pages/jekyll.yml
build,Setup Pages,has_step,pages/jekyll.yml
build,Build with Jekyll,has_step,pages/jekyll.yml
build,Upload artifact,has_step,pages/jekyll.yml
build,deploy,needs,pages/jekyll.yml
deploy,Deploy to GitHub Pages,has_step,pages/jekyll.yml
build,actions/checkout@v4,has_step,pages/mdbook.yml
build,Install mdBook,has_step,pages/mdbook.yml
build,Setup Pages,has_step,pages/mdbook.yml
build,Build with mdBook,has_step,pages/mdbook.yml
build,Upload artifact,has_step,pages/mdbook.yml
build,deploy,needs,pages/mdbook.yml
deploy,Deploy to GitHub Pages,has_step,pages/mdbook.yml
build,Checkout,has_step,pages/nextjs.yml
build,Detect package manager,has_step,pages/nextjs.yml
build,Setup Node,has_step,pages/nextjs.yml
build,Setup Pages,has_step,pages/nextjs.yml
build,Restore cache,has_step,pages/nextjs.yml
build,Install dependencies,has_step,pages/nextjs.yml
build,Build with Next.js,has_step,pages/nextjs.yml
build,Upload artifact,has_step,pages/nextjs.yml
build,deploy,needs,pages/nextjs.yml
deploy,Deploy to GitHub Pages,has_step,pages/nextjs.yml
build,Checkout,has_step,pages/nuxtjs.yml
build,Detect package manager,has_step,pages/nuxtjs.yml
build,Setup Node,has_step,pages/nuxtjs.yml
build,Setup Pages,has_step,pages/nuxtjs.yml
build,Restore cache,has_step,pages/nuxtjs.yml
build,Install dependencies,has_step,pages/nuxtjs.yml
build,Static HTML export with Nuxt,has_step,pages/nuxtjs.yml
build,Upload artifact,has_step,pages/nuxtjs.yml
build,deploy,needs,pages/nuxtjs.yml
deploy,Deploy to GitHub Pages,has_step,pages/nuxtjs.yml
deploy,Checkout,has_step,pages/static.yml
deploy,Setup Pages,has_step,pages/static.yml
deploy,Upload artifact,has_step,pages/static.yml
deploy,Deploy to GitHub Pages,has_step,pages/static.yml
